platform_product_id,platform_marketplace_id,product_title,currency,buy_box_price,buy_box_seller,manufacturer_name,brand,model_number,upc,part_number,ratings_count,average_rating,listing_url,image_url,seller_url
B0CS29D267,AMAZON-US,"Cooling Stand for PS5 Slim Console, Dual Controller Charger, PS5 Slim Accessory with 7 RGB Lights, 3-Stage Cooling Fan, Headphone Stand (for Playstation 5 Slim Digital/Disc Edition Only)",USD,32.98,YSCX-US,APTGAME,,3713,,,15,5.0,https://www.amazon.com/APTGAME-Controller-Accessory-Headphone-Playstation/dp/B0CS29D267/,https://m.media-amazon.com/images/I/61s6tSkjt7L.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A11YCRHS5ZARHI&asin=B0CS29D267&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BWJ8XJ65,AMAZON-US,ARLBA Replacement of Internal Cooling Fan for Sony Playstation 5 PS5 Game Console Fan 12047GA-12M-WB-01 23 Blades Fan General 17 Blades G12L12MS1AH-56J14 Cooler Fan 12V 2.4A with Screwdriver,,29.77,HappyBeans Seller,,,,,,11,3.7,https://www.amazon.com/Replacement-Playstation-12047GA-12M-WB-01-G12L12MS1AH-56J14-Screwdriver-5/dp/B0BWJ8XJ65/,https://m.media-amazon.com/images/I/41IommD-L3L.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AUX1D25FGO65Q&asin=B0BWJ8XJ65&ref_=dp_merchant_link&isAmazonFulfilled=1
B08PC74BPN,AMAZON-US,Olixar Wireless Bluetooth Headset Dongle for Sony Playstation 5 - Connect Wireless Headphones Or Earphones to Your PS5 (Instructions Included),USD,34.99,Olixar - US,Olixar,,OLX-PLY-STAT-5-DNGLE-BLK,,,231,3.4,https://www.amazon.com/Olixar-Wireless-Bluetooth-Headset-Dongle-PlayStation/dp/B08PC74BPN/,https://m.media-amazon.com/images/I/61TTTWm56wL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AAYDFHZYUCI7L&asin=B08PC74BPN&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BY6YSD89,AMAZON-US,WWE 2K23,USD,25.41,Turessons LLC,2K GAMES,,G33914,,,59,4.7,https://www.amazon.com/WWE-2K23/dp/B0BY6YSD89/,https://m.media-amazon.com/images/I/41OmKcbSOQL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=ADROC86DT03U7&asin=B0BY6YSD89&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C61PKYTX,AMAZON-US,"PS5 Controller Charger Compatible with DualSense & Edge Controller, 2.0 H Fast PS5 Charger with 5V/3A Adapter and USB-C Cable, PS5 Charging Station with 2 Charging Options & Indicator",USD,14.99,ZSQ Electronics,OIVO,,276-01,,,354,4.6,https://www.amazon.com/Controller-Compatible-DualSense-Charging-Indicator/dp/B0C61PKYTX/,https://m.media-amazon.com/images/I/716xQ42HdML.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A219G7GXUQ5ERN&asin=B0C61PKYTX&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CDG9G25B,AMAZON-US,PS5 Console Skin and Controller Skin Set | Luffy & Zoro | Matte Finish Vinyl Wrap Sticker Full Decal Skins | Compatible with Sony Playstation 5 Digital Version,USD,23.99,TANOKAY,TANOKAY,,PS5D-10383S,,,6,4.7,https://www.amazon.com/TANOKAY-Console-Controller-Compatible-Playstation/dp/B0CDG9G25B/,https://m.media-amazon.com/images/I/71rm6bdgKnL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3AHPVRSWB7B2O&asin=B0CDG9G25B&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CPCVHZQD,AMAZON-US,"BestParts Cooling Fan 12047GS-12N-WB-0 for PS5 - NMB ver.3 (18-Blades) Silence Internal Cooling Fan Replacement for Sony Playstation 5, CFI-1000 CFI-1100 CFI-12xx, CFI-1200 (A/B) 18-Blades Fan",,26.99,BestPartsCom,,,,,,3,4.2,https://www.amazon.com/BestParts-Cooling-Fan-12047GS-12N-WB-0-PS5/dp/B0CPCVHZQD/,https://m.media-amazon.com/images/I/31NerQwg5iL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3H4750VYSMXI7&asin=B0CPCVHZQD&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CQP61Q4X,AMAZON-US,"Ps-4 wireless controller for ps-4 / 3/pro/slim / pc , Play-station 4 controller with dual vibration, gyro sensor, type-c port [ latest upgrade]",USD,18.97,laikadianzi,Oraula,,,,,36,4.3,https://www.amazon.com/wireless-controller-Play-station-vibration-PlayStation-4/dp/B0CQP61Q4X/,https://m.media-amazon.com/images/I/41sV6bn+TZL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A32BNHGT7Z8Y1B&asin=B0CQP61Q4X&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C731D3NR,AMAZON-US,LAQUEENA LIP1078 4000mAh Battery (2-Pack) Compatible with Sony PS5 Playstation 5 Dual Sense Controller CFI-ZCT1W Gamepad,USD,27.99,Laqueena,Laqueena,,,,,31,4.4,https://www.amazon.com/LAQUEENA-Compatible-Playstation-Controller-CFI-ZCT1W/dp/B0C731D3NR/,https://m.media-amazon.com/images/I/71RgTnBP2CL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2TR335K2LO0DA&asin=B0C731D3NR&ref_=dp_merchant_link&isAmazonFulfilled=1
B01DCYWI96,AMAZON-US,Sony Playstation 4 (PS4) Mono Chat Earbud with Mic,USD,7.84,LO Store (We Record Serial Numbers To avoid FRAUD),No,,OIEILI 3C Case,,,"6,138",4.1,https://www.amazon.com/Sony-Playstation-Mono-Chat-Earbud/dp/B01DCYWI96/,https://m.media-amazon.com/images/I/51rtrsU3hlL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1N4D4JHZX5QJK&asin=B01DCYWI96&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C49S8SLD,AMAZON-US,Power Supply ADP-400FR PA-1401-JT3 Module Replacement Compatible with Sony Playstation 5 CFI-1200 1215,USD,86.09,Le Hang Electronics,LeHang,,,,,2,2.0,https://www.amazon.com/ADP-400FR-PA-1401-JT3-Replacement-Compatible-Playstation/dp/B0C49S8SLD/,https://m.media-amazon.com/images/I/51NxQfmxIRL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AJBAMOQT3NMWI&asin=B0C49S8SLD&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CT88FK9L,AMAZON-US,"PS5 Charging Station Compatible with Playstation 5 Edge & Dual Controller, PS5 Controller Charger Station with LED Indicators, PS5 Slim Accessories Charging Dock Stand, PS5 Remote Charger with Cable",USD,14.99,Topda Electronics,Rysker,,,,,2,3.0,https://www.amazon.com/Compatible-Playstation-Controller-Indicators-Accessories/dp/B0CT88FK9L/,https://m.media-amazon.com/images/I/71-ju9GugML.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2L5H0C6YKL97X&asin=B0CT88FK9L&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CMQ6SDNK,AMAZON-US,"FYOUNG Carrying Case for PlayStation Portal, Protective Hard Shell Portable Travel Carry Handbag Full Protective Case Accessories for PlayStation Portal Remote Player-Black (Black)",USD,25.99,Fyoung Tech,FYOUNG,,PSP4,,,366,4.5,https://www.amazon.com/FYOUNG-PlayStation-Protective-Accessories-Player-Black/dp/B0CMQ6SDNK/,https://m.media-amazon.com/images/I/81eqBZ0xoWL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A160ING2WDHEEO&asin=B0CMQ6SDNK&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CRDPMT23,AMAZON-US,"PS5 Slim Stand and Turbo Cooling Station with Controller Charging Station for Playsation 5 Slim Disc Digital Console, PS5 Accessories Incl. 3 Levels Cooling Fan, Charging Dock, USB HUB, Headset Holder",USD,31.99,EXTREMECOOL Direct,EXTREMECOOL,,,,,56,4.2,https://www.amazon.com/Cooling-Controller-Charging-Playsation-Accessories/dp/B0CRDPMT23/,https://m.media-amazon.com/images/I/81cu2BElAmL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2QKRSG3UDQXHR&asin=B0CRDPMT23&ref_=dp_merchant_link&isAmazonFulfilled=1
B08R6YFM64,AMAZON-US,"PS5 / PS4 Controller Case, Dual Gaming Controller Protective Hard Shell, Playstation 5 Two Controllers Travel Carrying Bag with Room for Cable Cord and Accessories (Gray)",USD,22.99,AJKTHGE,AJKTHGE,,,,,114,4.8,https://www.amazon.com/Controller-Protective-Playstation-Controllers-Accessories/dp/B08R6YFM64/,https://m.media-amazon.com/images/I/51+IR4TsBhL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1JLDDYD4WIRJI&asin=B08R6YFM64&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CPDSV967,AMAZON-US,Dust Cover for PS5 Slim Dust Protector Custom Designed for Playstation 5 Slim Console Disc Edition & Digital Edition with Thick Cotton Precision Cut Easy Access Cable Port(Vertical Position),USD,19.99,Raryars,Rayarys,,,,,3,5.0,https://www.amazon.com/Raryars-Protector-Designed-Playstation-Precision/dp/B0CPDSV967/,https://m.media-amazon.com/images/I/71sx6MmtbnL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=ABJBLJ4YZM6KA&asin=B0CPDSV967&ref_=dp_merchant_link&isAmazonFulfilled=1
B0B9ZFWMK1,AMAZON-US,Sonic Frontiers - PlayStation 5,USD,39.82,SOLETT( We record Serial number to prevent FRAUD),Sega of America,,SEG63287PS5,,,"1,879",4.7,https://www.amazon.com/Sonic-Frontiers-PlayStation-5/dp/B0B9ZFWMK1/,https://m.media-amazon.com/images/I/51T-iBZDiaL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3N3SMOU3XSE5E&asin=B0B9ZFWMK1&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CHJZ2428,AMAZON-US,NBA 2K24 Kobe Bryant Edition,USD,32.49,Online Gaming Store,2K GAMES,,108705,,,88,4.3,https://www.amazon.com/NBA-2K24-Kobe-Bryant-pc/dp/B0CHJZ2428/,https://m.media-amazon.com/images/I/51rqEFui8XL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A34CX0ISM2EQ00&asin=B0CHJZ2428&ref_=dp_merchant_link&isAmazonFulfilled=1
B09QHC3V61,AMAZON-US,AMAICXX PS5 Fan Internal Cooling Fan Replacement for Sony Playstation 5 PS5 23 Blades Fan 12047GA-12M-WB-01 12V 2.4A General 17 Blades Fan G12L12MS1AH-56J14 (with Heatsink Paste&Screwdriver T8),,32.89,AMAICXX,,,,,,34,3.9,https://www.amazon.com/AMAICXX-PS5-Replacement-12047GA-12M-WB-01-G12L12MS1AH-56J14/dp/B09QHC3V61/,https://m.media-amazon.com/images/I/41Hp7C1M2+L.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A35NXOK2PBH61S&asin=B09QHC3V61&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CGXXZ9VG,AMAZON-US,Grinch PS5,USD,19.99,Curbside Group,Sony,,,,,44,4.5,https://www.amazon.com/Grinch-PS5-PlayStation-5/dp/B0CGXXZ9VG/,https://m.media-amazon.com/images/I/61YSIbZauOL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A11O56V3ZSHUA5&asin=B0CGXXZ9VG&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CRYHGCVC,AMAZON-US,PS5 Controller Charging Dock with 5V/3A AC Adapter,USD,21.99,RedTaro,Fenolical,,,,,,,https://www.amazon.com/PS5-Controller-Charging-Dock-Adapter/dp/B0CRYHGCVC/,https://m.media-amazon.com/images/I/71xEc34PqrL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3O0O95PEC3P6X&asin=B0CRYHGCVC&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C6CD61TZ,AMAZON-US,"3PCS PS5 Base Stand Screws, Chanvoo Fixing Replacement Screw for Sony Playstation 5 Games Console Bottom Holder",,7.99,Chanvoo Direct,,,,,,2,2.9,https://www.amazon.com/Screws-Chanvoo-Replacement-Playstation-Console/dp/B0C6CD61TZ/,https://m.media-amazon.com/images/I/31rpea6YyjL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2ZS4A23X2EYWT&asin=B0C6CD61TZ&ref_=dp_merchant_link&isAmazonFulfilled=1
B08Y1FS3YS,AMAZON-US,"PSP Charger, AC Adapter Wall Charger Compatible with Sony PSP-110 PSP-1001 PSP 1000 / PSP Slim & Lite 2000 / PSP 3000 Replacement",USD,10.99,Xahpower,Xahpower,,GAME-YX-534,,,"1,188",4.3,https://www.amazon.com/Charger-Adapter-Compatible-PSP-1001-Replacement/dp/B08Y1FS3YS/,https://m.media-amazon.com/images/I/71oAgIRAhaL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2ZTFKBYYN7JPG&asin=B08Y1FS3YS&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CGXXNC8R,AMAZON-US,Paw Patrol PS5,USD,39.99,Curbside Group,Sony,,,,,5,5.0,https://www.amazon.com/Paw-Patrol-PS5-PlayStation-5/dp/B0CGXXNC8R/,https://m.media-amazon.com/images/I/614o2wA3LqL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A11O56V3ZSHUA5&asin=B0CGXXNC8R&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CRYGW59G,AMAZON-US,"No-Drill PS5 Under Desk Mount, Metal Under Desk PS5 Mount Replacement for 2020/2023 PS5 Slim Digital & Disc Versions, PS5 Mount Under Desk with Clamp Mount, Screw and EVA Foam for PS5 Digital Console",USD,27.99,Fonga Electronics,OIVO,,317,,,7,3.5,https://www.amazon.com/No-Drill-Replacement-Digital-Versions-Console/dp/B0CRYGW59G/,https://m.media-amazon.com/images/I/71P-nnt2efL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A14FO133Q9FET3&asin=B0CRYGW59G&ref_=dp_merchant_link&isAmazonFulfilled=1
B00DR82ABY,AMAZON-US,5x Clear Screen Protector Protective Film Guard for Sony PSP 1000 2000 3000,USD,9.99,Qi Tian,No,,,,,208,4.1,https://www.amazon.com/Vktech-Clear-Screen-Protector-Protective-N/dp/B00DR82ABY/,https://m.media-amazon.com/images/I/313HSH7l9bL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1167OLHNV4C86&asin=B00DR82ABY&ref_=dp_merchant_link&isAmazonFulfilled=1
B0B2QTYJTC,AMAZON-US,Screw SSD of Spare Grip HDD Disc Hard Replacement Compatible with Sony Playstation 5 PS5 (2pcs),USD,9.59,Le Hang Electronics,LeHang,,,,,2,5.0,https://www.amazon.com/Screw-Spare-Replacement-Compatible-Playstation/dp/B0B2QTYJTC/,https://m.media-amazon.com/images/I/41ZkyLaehnL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AJBAMOQT3NMWI&asin=B0B2QTYJTC&ref_=dp_merchant_link&isAmazonFulfilled=1
B07Q565NDB,AMAZON-US,"2-Pack 6Ft USB C Cable PS5 Controller Charger for Xbox Series X Core Controller,Series S,Playstation-5,PS-5 Charger Cable,USB-C Type C Charging Cord for Xbox Series S Accessories,PS5 Dual-Sense Charge",USD,7.99,SCOVEE Direct,SCOVEE,SCOVEE,,,,67,4.4,https://www.amazon.com/Mini-USB-Charging-Controller-PowerShot-Playstation/dp/B07Q565NDB/,https://m.media-amazon.com/images/I/61SHiSFwPbL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AH5854OWL65KN&asin=B07Q565NDB&ref_=dp_merchant_link&isAmazonFulfilled=1
B07VC8BZZX,AMAZON-US,PDP AIRLITE Wired Stereo Gaming Playstation Headset with Noise Cancelling Boom Microphone: PS5/PS4 (Frost White),USD,24.99,Amazon Warehouse,PDP,,051-108-NA-WH,,,"5,858",4.3,https://www.amazon.com/AIRLITE-Playstation-Cancelling-Microphone-Xbox-X/dp/B07VC8BZZX/,https://m.media-amazon.com/images/I/412PR6BE5oL.jpg,https://www.amazon.com/b?node=10158976011
B0C4SN39KD,AMAZON-US,LIP1078 4000mAh Battery Compatible with Sony PS5 Playstation 5 Dual Sense Controller CFI-ZCT1W Gamepad 3.65V,USD,13.99,Laqueena,Laqueena,,,,,27,4.5,https://www.amazon.com/LAQUEENA-Compatible-Playstation-Controller-CFI-ZCT1W/dp/B0C4SN39KD/,https://m.media-amazon.com/images/I/712+0cWnGBL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2TR335K2LO0DA&asin=B0C4SN39KD&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BCNTW8GH,AMAZON-US,PlayStation 5 Digital Edition,USD,Page 1 of 1  ,Amazon.com,Sony Interactive Entertainment,,CFI-1215B01X,,,"2,033",4.8,https://www.amazon.com/PlayStation-5-Digital/dp/B0BCNTW8GH/,https://m.media-amazon.com/images/I/31XJkxpydqL.jpg,https://www.amazon.com
B08JHZMS2M,AMAZON-US,"SHENMZ PS5 Controller Battery, High Capacity LIP1708 Li-ion Replacement Battery for Sony Playstation 5 Dualsense Controller CFI-ZCT1 W B U Replace PS5 Battery Pack",USD,15.88,HUAENG,"Shenzhen Juwangxin(JWX) Electronics Technology Co.,Ltd",,PS5 Controller Battery,,,91,4.4,https://www.amazon.com/MHS900L-SHENMZ-Upgraded-Capacity-Replacement/dp/B08JHZMS2M/,https://m.media-amazon.com/images/I/61i-0-FLNrL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A4IJRX753UTD0&asin=B08JHZMS2M&ref_=dp_merchant_link&isAmazonFulfilled=1
B01N4OMVLI,AMAZON-US,"ANYQOO Genuine Data & Power USB Cable for Sony PSP 1000, 2000, 3000",,6.99,AnyQoo,,,,,,"1,522",4.5,https://www.amazon.com/Genuine-Data-Power-Cable-Sony/dp/B01N4OMVLI/,https://m.media-amazon.com/images/I/41RXfnMLEfL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3LHK2YDHT8JXF&asin=B01N4OMVLI&ref_=dp_merchant_link&isAmazonFulfilled=1
B0B7MSGRSS,AMAZON-US,"Replacement PSP Charger Cable Playstation Portable Power Cord Compatible with Sony PSP 1000 2000 3000 Series, E-1000 USB Charging Cord Cable 3.3 FT/1m, Black",,7.65,GearUp Electronics,,,,,,,,https://www.amazon.com/Replacement-Charging-PSP-1001-Portable-ft-Black/dp/B0B7MSGRSS/,https://m.media-amazon.com/images/I/31sRPvNKwpL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1ULS1U4A7V1PX&asin=B0B7MSGRSS&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CDG7TK2S,AMAZON-US,PS5 Console Skin and Controller Skin Set | Rem & Ram | Matte Finish Vinyl Wrap Sticker Full Decal Skins | Compatible with Sony Playstation 5 Digital Version,USD,18.99,TANOKAY,TANOKAY,,PS5D-8062S,,,,,https://www.amazon.com/TANOKAY-Console-Controller-Compatible-Playstation/dp/B0CDG7TK2S/,https://m.media-amazon.com/images/I/71budjvn7OL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3AHPVRSWB7B2O&asin=B0CDG7TK2S&ref_=dp_merchant_link&isAmazonFulfilled=1
B07DJ8SPLG,AMAZON-US,"PS4 Controller Charger, Upgraded Fast-Charging Port Docking Station Stand for PS4/PS4 Slim/PS4 Pro Controller, Black",USD,9.99,YAEYE,No,,YAEYE-161518,,,"4,635",4.6,https://www.amazon.com/Controller-Charger-Charging-Docking-Playstation/dp/B07DJ8SPLG/,https://m.media-amazon.com/images/I/71uKsOZEXNL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AHZ3SXQKKKYXY&asin=B07DJ8SPLG&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CRTMTDL8,AMAZON-US,Controller for PS4 Compatible with Ps4/Ps4 Slim/Ps4 Pro with USB Cable/Dual Vibration/6-Axis Motion Control/Cute Design,USD,24.99,hefengxianchengyishangmaoyouxiangongsi,uscoreek,,HLHL,,,11,4.7,https://www.amazon.com/uscoreek-Controller-Compatible-Vibration-PlayStation-4/dp/B0CRTMTDL8/,https://m.media-amazon.com/images/I/41CgKs7yzLL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3GPADIUFDNICJ&asin=B0CRTMTDL8&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CC9B27YW,AMAZON-US,"PSP Charger, AC Adapter Charger Compatible with PSP-110 PSP-1001 PSP 1000 / PSP 2000 / PSP 3000 Replacement",USD,8.79,Finera Store,Finera,,,,,14,4.7,https://www.amazon.com/Charger-Adapter-Compatible-PSP-1001-Replacement/dp/B0CC9B27YW/,https://m.media-amazon.com/images/I/71Jo30+YvHL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1YR1FLB92YQDZ&asin=B0CC9B27YW&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BZ47PG8R,AMAZON-US,"PSP Charger, Power Cord Replacement for Sony PSP 1000 2000 3000, USB Charging Cable 3.3 FT, 2-Pack",,7.99,PDEEY,,,,,,25,4.6,https://www.amazon.com/Charger-Power-Replacement-Charging-2-Pack/dp/B0BZ47PG8R/,https://m.media-amazon.com/images/I/31jledTHtlL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2CV57EXZKW2VE&asin=B0BZ47PG8R&ref_=dp_merchant_link&isAmazonFulfilled=1
B00MXXD2J8,AMAZON-US,OSTENT EU Home Wall Charger AC Adapter Power Supply Cable Cord for Sony PSP 1000/2000/3000 Console,USD,8.99,ostent,OSTENT,,008602,,,8,3.8,https://www.amazon.com/Charger-Adapter-Compatible-Sony-PSP-Console/dp/B00MXXD2J8/,https://m.media-amazon.com/images/I/51AHk2DmwbL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3A3RBPU7TMIWE&asin=B00MXXD2J8&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CJNF9Q21,AMAZON-US,"Hard Carrying Shell Case With Stand for PlayStation Portal Remote Player -with Game disc storage layer,Data cable storage layer,Hard outer cover for better protection",USD,14.80,Hengminghui Store,,,For PlayStation Portal Remote Play,,,19,4.4,https://www.amazon.com/Keruixin-Carrying-PlayStation-protection-sony-psp/dp/B0CJNF9Q21/,https://m.media-amazon.com/images/I/41b7lBMtl+L.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3NCUROXZZ4KMM&asin=B0CJNF9Q21&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BYPVKW72,AMAZON-US,"Sony OLED 55 inch BRAVIA XR A80L Series 4K Ultra HD TV: Smart Google TV with Dolby Vision HDR and Exclusive Gaming Features for The Playstation® 5 XR55A80L- 2023 Model,Black",USD,"1,498.00",Amazon.com,,Sony,XR55A80L,,,208,4.3,https://www.amazon.com/Sony-OLED-inch-BRAVIA-Ultra/dp/B0BYPVKW72/,https://m.media-amazon.com/images/I/81aMS6p4xlL.jpg,https://www.amazon.com
B088393X1Y,AMAZON-US,"Funturbo PSP Charger Cable, Playstation Portable Charger PSP Power Cord for Charging Sony PSP 1000 2000 3000 USB Data Cable & Charging Cord 2-in-1 (2 Pack)",,6.99,Funturbo,,,,,,"2,442",4.6,https://www.amazon.com/FunTurbo-Charger-Playstation-Portable-Charging/dp/B088393X1Y/,https://m.media-amazon.com/images/I/418t9rR85KL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A27RZST67HFMKY&asin=B088393X1Y&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CK3KN6LL,AMAZON-US,Head Case Designs Officially Licensed NHL Half Distressed Tampa Bay Lightning Vinyl Faceplate Sticker Gaming Skin Decal Cover Compatible with Sony Playstation 5 PS5 Disc Edition Console,USD,24.95,ecell accessorize,Head Case Designs,,,,,1,5.0,https://www.amazon.com/Head-Case-Designs-Officially-Playstation/dp/B0CK3KN6LL/,https://m.media-amazon.com/images/I/71CVb2QKxML.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A22QQRQRS0T6NJ&asin=B0CK3KN6LL&ref_=dp_merchant_link
B08R8N29JD,AMAZON-US,"PS5 Controller Charger Charging Cable – 2 Pack 10FT Type C to USB A Data Cord High Speed Sync Wire for Playstation 5 DualSense, Xbox Series S X Core, Elite Series 2, NS Switch Lite, Pro Controller",,11.99,Sally's USA,,,,,,570,4.5,https://www.amazon.com/PS5-Controller-Charger-Charging-Cable/dp/B08R8N29JD/,https://m.media-amazon.com/images/I/41AC1AYVweS.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3A3UWTFCQ6XXR&asin=B08R8N29JD&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CMXRDG3D,AMAZON-US,"PS5 Slim & PS5 Cooling Station with Dual Controller Charging Station: Whisper-Quiet Fan, Dual Charging Ports, 11 Game Slot Storage - Enhanced Console Performance & Longevity!",USD,32.99,JCNZM,cooling stand for ps5 slim,,,,,22,3.6,https://www.amazon.com/Slim-Cooling-Station-Controller-Charging/dp/B0CMXRDG3D/,https://m.media-amazon.com/images/I/51tYt8Z-z2L.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AGC5EEK7891XP&asin=B0CMXRDG3D&ref_=dp_merchant_link&isAmazonFulfilled=1
B07VQHGX9P,AMAZON-US,LICHIFIT 16GB Memory Stick MS Pro Duo Memory Card for Sony PSP High-Speed High Capacity,USD,18.99,leagoods,leagoods,,,,,"1,074",4.5,https://www.amazon.com/LICHIFIT-Memory-Stick-High-Speed-Capacity/dp/B07VQHGX9P/,https://m.media-amazon.com/images/I/61OfPvdK4fL.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1JD2G3V5YJOMA&asin=B07VQHGX9P&ref_=dp_merchant_link&isAmazonFulfilled=1
